action_id,hero_BBs,at_preflop,at_flop,at_turn,at_river,equity_preflop,equity_flop,equity_turn,equity_river,nb_players,action_fold,action_call,action_raise,amount,winnings
330,63.5,1,0,0,0,0.07,0.31,0.27,0.31,3,0,0,1,3,1.5
331,65,1,0,0,0,0.18,0.24,0.2,0.27,4,0,0,1,1.5,1.5
332,66.5,1,0,0,0,0.72,0.45,0.34,0.23,5,0,0,1,3,1.5
333,68,1,0,0,0,0,0.14,0.17,0.14,6,0,0,1,3,1.5
334,69.5,1,0,0,0,0.32,0.41,0.36,0.49,2,1,0,0,0,0
335,69.5,1,0,0,0,0.39,0.39,0.42,0.35,3,0,0,1,3,1.5
336,71,1,0,0,0,0.3,0.27,0.3,0.28,4,0,0,1,1.5,1.5
337,72.5,1,0,0,0,0,0.12,0.13,0.12,5,0,0,1,3,1.5
338,74,1,0,0,0,0.33,0.36,0.29,0.27,6,0,0,1,74,1.5
339,75.5,1,0,0,0,1,0.84,0.78,0.77,3,1,0,0,0,0
340,75.5,1,0,0,0,0,0.32,0.14,0.22,3,1,0,0,0,0
341,75.5,1,0,0,0,0.13,0.22,0.24,0.25,4,0,0,1,3,-44
342,72.5,1,0,0,0,0.43,0.45,0.43,0.5,2,0,0,1,75.5,-44
343,31.5,1,0,0,0,0,0.11,0.12,0.12,5,0,0,1,31.5,1.5
344,33,1,0,0,0,0.81,0.32,0.23,0.2,6,0,0,1,3,1.5
345,33.5,1,0,0,0,0.77,0.64,0.57,0.61,2,0,0,1,13.5,4.5
346,37.5,1,0,0,0,0.36,0.52,0.57,0.47,2,0,0,1,38,1.5
347,39,1,0,0,0,0,0.11,0.12,0.12,4,1,0,0,0,0
348,39,1,0,0,0,0.03,0.17,0.13,0.17,5,1,0,0,0,0
349,39,1,0,0,0,0.06,0.22,0.21,0.16,5,0,0,1,3,1.5
350,40.5,1,0,0,0,0.09,0.22,0.23,0.21,6,1,0,0,0,0
351,40.5,1,0,0,0,0.24,0.43,0.38,0.32,3,1,0,0,0,0
352,40.5,1,0,0,0,0.08,0.25,0.21,0.18,3,0,0,1,3,1.5
353,42,1,0,0,0,0.73,0.48,0.39,0.37,4,1,0,0,0,0
354,42,1,0,0,0,0,0.08,0.14,0.14,5,1,0,0,0,0
355,42,1,0,0,0,0.07,0.21,0.13,0.17,6,0,0,1,42,1.5
356,43.5,1,0,0,0,0.36,0.41,0.42,0.44,2,0,0,1,3,1.5
357,45,1,0,0,0,0.74,0.39,0.43,0.35,3,0,0,1,3,1.5
358,46.5,1,0,0,0,0,0.09,0.1,0.09,5,0,0,1,46.5,-42.5
359,4,1,0,0,0,0,0.14,0.11,0.09,5,0,0,1,3,1.5
360,5.5,1,0,0,0,0,0.15,0.09,0.13,6,1,0,0,0,0
361,5.5,1,0,0,0,0.48,0.47,0.52,0.53,2,1,0,0,0,0
362,5.5,1,0,0,0,0.04,0.18,0.22,0.2,3,0,0,1,3,1.5
363,7,1,0,0,0,0,0.16,0.17,0.21,4,0,0,1,3,1.5
364,8.5,1,0,0,0,0.3,0.23,0.17,0.21,5,0,0,1,3,1.5
365,10,1,0,0,0,0.46,0.22,0.24,0.2,6,0,0,1,3,1.5
366,11.5,1,0,0,0,0.05,0.27,0.33,0.23,3,0,0,1,12,4.5
367,16,1,0,0,0,0.54,0.45,0.44,0.41,3,1,0,0,0,0
368,16,1,0,0,0,0.24,0.37,0.3,0.22,4,0,0,1,16,1.5
369,17.5,1,0,0,0,0,0.12,0.12,0.16,5,0,0,1,3,1.5
370,19,1,0,0,0,0.01,0.12,0.17,0.08,6,1,0,0,0,0
371,19,1,0,0,0,0.01,0.3,0.3,0.36,2,1,0,0,0,0
372,19,1,0,0,0,0,0.15,0.14,0.14,3,0,0,1,3,1.5
373,20.5,1,0,0,0,0.13,0.27,0.36,0.33,4,0,0,1,3,1.5
374,22,1,0,0,0,0.06,0.21,0.19,0.23,5,0,0,1,22,1.5
375,23.5,1,0,0,0,0.74,0.22,0.17,0.17,6,0,0,1,3,1.5
376,25,1,0,0,0,0.03,0.29,0.29,0.29,2,0,0,1,3,1.5
377,26.5,1,0,0,0,0.77,0.45,0.36,0.38,3,0,0,1,26.5,1.5
378,28,1,0,0,0,0,0.12,0.18,0.17,4,0,0,1,1.5,1.5
379,29.5,1,0,0,0,0.58,0.25,0.29,0.18,5,0,0,1,29.5,1.5
380,31,1,0,0,0,0.86,0.48,0.32,0.25,6,0,0,1,3,1.5
381,32.5,1,0,0,0,0.96,0.66,0.66,0.64,2,0,0,1,3,1.5
382,34,1,0,0,0,0.02,0.24,0.22,0.23,3,0,0,1,3,1.5
383,35.5,1,0,0,0,0,0.14,0.15,0.11,5,0,0,1,13.5,4.5
384,40,1,0,0,0,0.2,0.2,0.24,0.27,5,0,0,1,40,1.5
385,41.5,1,0,0,0,0,0.11,0.14,0.2,6,0,0,1,3,1.5
386,42,1,0,0,0,0.13,0.27,0.31,0.42,2,1,0,0,0,0
387,41.5,1,0,0,0,0.77,0.68,0.66,0.53,2,0,0,1,42,1.5
388,43,1,0,0,0,0.19,0.38,0.32,0.28,3,0,0,1,3,1.5
389,44.5,1,0,0,0,0.02,0.17,0.22,0.21,4,1,0,0,0,0
390,44.5,1,0,0,0,0,0.1,0.1,0.21,5,0,0,1,3,1.5
391,46,1,0,0,0,0,0.06,0.11,0.16,6,0,0,1,3,1.5
392,47.5,1,0,0,0,0.14,0.3,0.42,0.49,2,0,0,1,1.5,1.5
393,49,1,0,0,0,0.47,0.34,0.27,0.27,3,0,0,1,3,1.5
394,50.5,1,0,0,0,0.59,0.31,0.25,0.29,4,1,0,0,0,0
395,50.5,1,0,0,0,0,0.12,0.17,0.1,5,0,0,1,1.5,1.5
396,52,1,0,0,0,0.14,0.1,0.1,0.17,6,0,0,1,52,1.5
397,53.5,1,0,0,0,0.23,0.35,0.38,0.41,2,0,0,1,1.5,1.5
398,55,1,0,0,0,0.26,0.39,0.31,0.37,3,0,0,1,1.5,1.5
399,56.5,1,0,0,0,0.07,0.22,0.13,0.18,4,1,0,0,0,0
400,56.5,1,0,0,0,0.08,0.22,0.26,0.32,5,0,0,1,3,1.5
401,58,1,0,0,0,0.03,0.14,0.16,0.13,6,0,0,1,3,1.5
402,58.5,1,0,0,0,0.44,0.52,0.6,0.61,2,1,0,0,0,0
403,58,1,0,0,0,0.79,0.66,0.66,0.63,2,0,0,1,1.5,1.5
404,59.5,1,0,0,0,0.49,0.38,0.28,0.42,3,1,0,0,0,0
405,59.5,1,0,0,0,0.9,0.4,0.26,0.26,4,0,0,1,1.5,1.5
406,61,1,0,0,0,0,0.1,0.06,0.11,5,0,0,1,3,1.5
407,62.5,1,0,0,0,0,0.1,0.15,0.09,6,0,0,1,62.5,-26
408,35.5,1,0,0,0,0.24,0.4,0.45,0.44,2,0,0,1,13.5,4.5
409,39.5,1,0,0,0,0.74,0.69,0.71,0.62,2,0,0,1,40,1.5
410,41,1,0,0,0,0.01,0.21,0.27,0.19,3,1,0,0,0,0
411,41,1,0,0,0,0.05,0.17,0.16,0.24,4,1,0,0,0,0
412,41,1,0,0,0,0,0.09,0.18,0.07,5,1,0,0,0,0
413,41,1,0,0,0,0,0.02,0.08,0.16,6,1,0,0,0,0
414,40,1,0,0,0,0.31,0.37,0.44,0.48,2,0,0,1,13.5,-12.5
415,27.5,1,0,0,0,0.26,0.39,0.38,0.44,2,1,0,0,0,-12.5
416,27,1,0,0,0,0.89,0.61,0.62,0.57,2,0,0,1,3,1.5
417,28.5,1,0,0,0,0.46,0.3,0.29,0.37,3,0,0,1,1.5,1.5
418,30,1,0,0,0,0.72,0.49,0.4,0.29,4,0,0,1,3,1.5
419,31.5,1,0,0,0,0.08,0.14,0.13,0.2,5,0,0,1,1.5,1.5
420,33,1,0,0,0,0.01,0.12,0.15,0.18,6,0,0,1,33,1.5
421,34.5,1,0,0,0,0.08,0.33,0.34,0.28,2,0,0,1,1.5,1.5
422,36,1,0,0,0,0.73,0.45,0.35,0.45,4,1,0,0,0,0
423,36,1,0,0,0,0.71,0.33,0.22,0.31,4,0,0,1,3,1.5
424,37.5,1,0,0,0,0.02,0.21,0.22,0.24,5,1,0,0,0,0
425,37.5,1,0,0,0,0,0.05,0.14,0.17,6,0,0,1,3,1.5
426,39,1,0,0,0,0.42,0.52,0.47,0.52,2,1,0,0,0,0
427,39,1,0,0,0,0.44,0.41,0.35,0.39,3,1,0,0,0,0
428,39,1,0,0,0,0.02,0.17,0.22,0.26,4,0,0,1,39,1.5
429,40.5,1,0,0,0,0.01,0.23,0.14,0.23,5,1,0,0,0,0
430,40.5,1,0,0,0,0.05,0.22,0.2,0.18,6,0,0,1,40.5,1.5
431,42,1,0,0,0,0.94,0.67,0.57,0.67,2,1,0,0,0,0
432,42,1,0,0,0,0.57,0.47,0.44,0.45,3,0,0,1,42,1.5
433,43.5,1,0,0,0,0,0.12,0.21,0.2,4,1,0,0,0,0
434,43.5,1,0,0,0,0,0.09,0.16,0.15,5,1,0,0,0,0
435,43.5,1,0,0,0,0,0.08,0.17,0.22,6,1,0,0,0,0
436,43.5,1,0,0,0,0.08,0.38,0.34,0.29,2,0,0,1,1.5,1.5
437,45,1,0,0,0,0.32,0.34,0.42,0.36,3,1,0,0,0,0
438,45,1,0,0,0,0.01,0.18,0.12,0.14,5,1,0,0,0,0
439,45,1,0,0,0,0.78,0.37,0.35,0.3,5,1,0,0,0,0
440,45,1,0,0,0,0.55,0.25,0.26,0.19,6,1,0,0,0,0
441,45,1,0,0,0,0.56,0.52,0.51,0.42,2,0,0,1,3,1.5
442,46.5,1,0,0,0,0.87,0.66,0.43,0.52,3,1,0,0,0,0
443,46.5,1,0,0,0,0.01,0.2,0.16,0.17,4,1,0,0,0,0
444,46.5,1,0,0,0,0.1,0.13,0.13,0.23,5,0,0,1,46.5,1.5
445,48,1,0,0,0,0.7,0.24,0.2,0.2,6,0,0,1,3,1.5
446,49.5,1,0,0,0,0.19,0.28,0.23,0.31,3,1,0,0,0,0
447,49.5,1,0,0,0,0.06,0.17,0.27,0.18,4,1,0,0,0,0
448,49.5,1,0,0,0,0.63,0.33,0.27,0.3,4,1,0,0,0,0
449,49.5,1,0,0,0,0.79,0.4,0.32,0.23,5,0,0,1,3,1.5
450,51,1,0,0,0,0,0.06,0.11,0.06,6,0,0,1,1.5,1.5
451,51.5,1,0,0,0,0.99,0.8,0.71,0.71,2,0,0,1,52.5,4.5
452,55.5,1,0,0,0,0.62,0.56,0.53,0.68,2,0,0,1,3,1.5
453,57,1,0,0,0,0.04,0.18,0.18,0.24,3,0,0,1,3,1.5
454,58.5,1,0,0,0,0.15,0.25,0.22,0.31,4,1,0,0,0,0
455,58.5,1,0,0,0,0.1,0.13,0.16,0.21,6,0,0,1,13.5,-13.5
456,45,1,0,0,0,0.59,0.51,0.56,0.51,2,1,0,0,0,-13.5
457,45,1,0,0,0,0,0.11,0.12,0.14,6,1,0,0,0,0
458,44,1,0,0,0,0.84,0.6,0.56,0.58,2,1,0,0,0,0
459,43.5,1,0,0,0,0.68,0.5,0.57,0.56,2,1,0,0,0,0
460,43.5,1,0,0,0,0.51,0.28,0.35,0.41,3,0,0,1,3,1.5
461,45,1,0,0,0,0.01,0.18,0.16,0.21,4,1,0,0,0,0
462,45,1,0,0,0,0,0.14,0.11,0.22,5,1,0,0,0,0
463,45,1,0,0,0,0,0.11,0.08,0.07,6,1,0,0,0,0
464,45,1,0,0,0,0.06,0.3,0.37,0.34,2,0,0,1,45.5,1.5
465,46.5,1,0,0,0,0.26,0.34,0.38,0.41,3,0,0,1,1.5,1.5
466,48,1,0,0,0,0,0.14,0.15,0.09,4,0,0,1,3,1.5
467,49.5,1,0,0,0,0.28,0.25,0.15,0.15,5,0,0,1,49.5,1.5
468,51,1,0,0,0,0.51,0.21,0.16,0.19,6,0,0,1,3,1.5
469,52.5,1,0,0,0,0.55,0.55,0.47,0.57,2,1,0,0,0,0
470,52.5,1,0,0,0,0.05,0.19,0.34,0.28,3,1,0,0,0,0
471,52.5,1,0,0,0,0.4,0.29,0.31,0.25,4,0,0,1,3,-52.5
472,49.5,1,0,0,0,0.78,0.61,0.54,0.59,2,0,0,1,27,-52.5
473,25.5,1,0,0,0,0.75,0.55,0.6,0.58,2,0,1,0,78,-52.5
474,50,1,0,0,0,0.07,0.12,0.2,0.28,4,0,0,1,3,1.5
475,51.5,1,0,0,0,0,0.13,0.08,0.12,5,0,0,1,3,1.5
476,53,1,0,0,0,0.49,0.29,0.23,0.19,6,1,0,0,0,0
477,53,1,0,0,0,0.01,0.2,0.19,0.24,3,1,0,0,0,0
478,53,1,0,0,0,0.12,0.29,0.33,0.41,3,0,0,1,3,1.5
479,54.5,1,0,0,0,0.1,0.21,0.15,0.12,4,1,0,0,0,0
480,54.5,1,0,0,0,0.51,0.17,0.18,0.2,6,0,0,1,9,4.5
481,59,1,0,0,0,0.02,0.15,0.07,0.22,6,0,0,1,59,1.5
482,60.5,1,0,0,0,0.11,0.34,0.3,0.27,2,0,0,1,61,1.5
483,62,1,0,0,0,0,0.16,0.12,0.22,3,0,0,1,3,1.5
484,63.5,1,0,0,0,0.01,0.2,0.27,0.25,4,1,0,0,0,0
485,63.5,1,0,0,0,0.03,0.19,0.23,0.22,5,0,0,1,1.5,1.5
486,65,1,0,0,0,0,0.09,0.1,0.13,6,0,0,1,1.5,1.5
487,66.5,1,0,0,0,0.65,0.48,0.55,0.45,2,1,0,0,0,0
488,66.5,1,0,0,0,0.17,0.21,0.25,0.18,4,1,0,0,0,0
489,66.5,1,0,0,0,0.03,0.21,0.26,0.32,4,0,0,1,1.5,1.5
490,68,1,0,0,0,0.01,0.14,0.18,0.14,5,1,0,0,0,0
491,68,1,0,0,0,0,0.12,0.15,0.15,6,0,0,1,3,1.5
492,69.5,1,0,0,0,0.56,0.64,0.47,0.43,2,0,0,1,3,1.5
493,71,1,0,0,0,0,0.14,0.2,0.23,3,0,0,1,71,1.5
494,72.5,1,0,0,0,0.05,0.2,0.26,0.28,4,0,0,1,3,1.5
495,74,1,0,0,0,0,0.12,0.12,0.14,5,0,0,1,74,1.5
496,75.5,1,0,0,0,0,0.13,0.11,0.1,6,0,0,1,3,1.5
497,77,1,0,0,0,0.02,0.24,0.24,0.33,2,0,0,1,1.5,1.5
498,78.5,1,0,0,0,0.87,0.32,0.27,0.22,4,0,0,1,78.5,4.5
499,83,1,0,0,0,0.44,0.49,0.33,0.39,4,1,0,0,0,0
500,83,1,0,0,0,0,0.16,0.09,0.15,5,0,0,1,3,1.5
501,84.5,1,0,0,0,0,0.08,0.06,0.15,6,0,0,1,3,1.5
502,86,1,0,0,0,0.92,0.67,0.67,0.58,2,1,0,0,0,0
503,86,1,0,0,0,0.07,0.28,0.24,0.32,3,0,0,1,3,1.5
504,87.5,1,0,0,0,0,0.16,0.11,0.18,4,0,0,1,3,1.5
505,89,1,0,0,0,0,0.19,0.18,0.23,5,1,0,0,0,0
506,89,1,0,0,0,0.25,0.18,0.12,0.2,6,1,0,0,0,0
507,89,1,0,0,0,0,0.18,0.18,0.2,3,1,0,0,0,0
508,89,1,0,0,0,0.24,0.28,0.25,0.33,3,0,0,1,1.5,1.5
509,90.5,1,0,0,0,0.02,0.14,0.1,0.16,4,0,0,1,3,1.5
510,92,1,0,0,0,0,0.05,0.17,0.11,5,1,0,0,0,0
511,92,1,0,0,0,0,0.04,0.09,0.09,6,0,0,1,3,1.5
512,93.5,1,0,0,0,0.03,0.22,0.28,0.19,3,1,0,0,0,0
513,93.5,1,0,0,0,0.88,0.56,0.62,0.55,3,0,0,1,3,1.5
514,95,1,0,0,0,0.03,0.18,0.23,0.22,4,0,0,1,3,1.5
515,96.5,1,0,0,0,0,0.2,0.22,0.23,5,1,0,0,0,0
516,96.5,1,0,0,0,0,0.19,0.1,0.15,6,0,0,1,3,1.5
517,98,1,0,0,0,0.06,0.31,0.39,0.35,2,1,0,0,0,0
518,98,1,0,0,0,0.05,0.23,0.25,0.28,3,1,0,0,0,0
519,98,1,0,0,0,0.53,0.23,0.28,0.29,4,0,0,1,98,1.5
520,99.5,1,0,0,0,0.03,0.18,0.21,0.16,5,0,0,1,99.5,1.5
521,101,1,0,0,0,0,0.09,0.11,0.13,6,1,0,0,0,0
522,101,1,0,0,0,0.84,0.64,0.49,0.46,2,1,0,0,0,0
523,101,1,0,0,0,0.21,0.27,0.38,0.32,3,0,0,1,101,1.5
524,102.5,1,0,0,0,0.8,0.31,0.16,0.2,5,0,0,1,13.5,-39.5
525,89,1,0,0,0,0.95,0.72,0.68,0.49,2,0,0,1,102.5,-39.5
526,63,1,0,0,0,0,0.16,0.14,0.14,5,0,0,1,3,1.5
527,64.5,1,0,0,0,0,0.12,0.1,0.09,6,0,0,1,1.5,1.5
528,65,1,0,0,0,0.04,0.23,0.35,0.31,2,1,0,0,0,0
529,64.5,1,0,0,0,0.37,0.4,0.52,0.41,2,0,0,1,3,1.5
530,66,1,0,0,0,0.9,0.4,0.37,0.32,4,1,0,0,0,0
531,66,1,0,0,0,0.03,0.18,0.21,0.24,4,1,0,0,0,0
532,66,1,0,0,0,0.08,0.14,0.2,0.19,5,1,0,0,0,0
533,66,1,0,0,0,0.83,0.31,0.21,0.16,6,0,0,1,3,1.5
534,66.5,1,0,0,0,0.63,0.54,0.44,0.54,2,1,0,0,0,0
535,66,1,0,0,0,0.48,0.52,0.53,0.51,2,0,0,1,1.5,1.5
536,67.5,1,0,0,0,0.3,0.39,0.44,0.36,4,0,0,1,67.5,-39.5
537,28,1,0,0,0,0,0.07,0.11,0.16,5,1,0,0,0,0
538,28,1,0,0,0,0.7,0.28,0.3,0.24,5,0,0,1,1.5,1.5
539,29.5,1,0,0,0,0.01,0.14,0.13,0.11,6,0,0,1,3,1.5
540,31,1,0,0,0,0.76,0.66,0.52,0.57,2,0,0,1,31.5,1.5
541,32.5,1,0,0,0,0.64,0.53,0.55,0.57,3,0,0,1,32.5,1.5
542,34,1,0,0,0,0,0.11,0.19,0.21,4,1,0,0,0,0
543,34,1,0,0,0,0.26,0.31,0.33,0.24,6,1,0,0,0,0
544,34,1,0,0,0,0.38,0.2,0.21,0.21,6,0,0,1,1.5,1.5
545,35.5,1,0,0,0,0,0.28,0.3,0.29,2,0,0,1,3,1.5
546,37,1,0,0,0,0.91,0.59,0.48,0.38,3,1,0,0,0,0
547,37,1,0,0,0,0.16,0.17,0.34,0.28,4,0,0,1,1.5,-37
548,35.5,1,0,0,0,0.53,0.46,0.52,0.53,2,0,0,1,37,-37
549,50,1,0,0,0,0.42,0.22,0.22,0.26,4,1,0,0,0,0
550,50,1,0,0,0,0.19,0.3,0.31,0.29,5,1,0,0,0,0
551,50,1,0,0,0,0.04,0.08,0.11,0.14,6,1,0,0,0,0
552,50,1,0,0,0,0.05,0.22,0.27,0.35,2,1,0,0,0,0
553,50,1,0,0,0,0.87,0.55,0.54,0.6,3,0,0,1,3,1.5
554,51.5,1,0,0,0,0.34,0.26,0.27,0.29,4,1,0,0,0,0
555,51.5,1,0,0,0,0,0.09,0.14,0.2,5,1,0,0,0,0
556,51.5,1,0,0,0,0.94,0.53,0.44,0.39,6,0,0,1,3,1.5
557,53,1,0,0,0,0.06,0.21,0.34,0.34,2,0,0,1,3,1.5
558,54.5,1,0,0,0,0.01,0.13,0.24,0.33,3,1,0,0,0,0
559,54.5,1,0,0,0,0.22,0.18,0.23,0.21,4,1,0,0,0,0
560,54.5,1,0,0,0,0.28,0.32,0.37,0.34,4,0,0,1,54.5,1.5
561,56,1,0,0,0,0.01,0.12,0.13,0.09,5,0,0,1,56,1.5
562,57.5,1,0,0,0,0.48,0.42,0.38,0.39,3,0,0,1,13.5,4.5
563,62,1,0,0,0,0.88,0.61,0.53,0.47,3,0,0,1,62,1.5
564,63.5,1,0,0,0,0.16,0.18,0.19,0.16,4,1,0,0,0,0
565,63.5,1,0,0,0,0,0.09,0.13,0.12,5,0,0,1,63.5,1.5
566,65,1,0,0,0,0.52,0.58,0.53,0.51,2,1,0,0,0,0
567,65,1,0,0,0,0.92,0.58,0.38,0.4,3,0,0,1,3,1.5
568,66.5,1,0,0,0,0.08,0.13,0.21,0.3,4,1,0,0,0,0
569,66.5,1,0,0,0,0,0.06,0.15,0.12,5,0,0,1,3,1.5
570,68,1,0,0,0,0.12,0.3,0.32,0.29,2,1,0,0,0,0
571,68,1,0,0,0,0.01,0.19,0.18,0.14,3,0,0,1,3,1.5
572,69.5,1,0,0,0,0.41,0.19,0.24,0.22,4,0,0,1,3,1.5
573,71,1,0,0,0,0,0.08,0.17,0.13,5,1,0,0,0,0
574,70,1,0,0,0,0.25,0.42,0.36,0.38,2,1,0,0,0,0
575,69.5,1,0,0,0,0.77,0.6,0.52,0.56,2,1,0,0,0,0
576,69.5,1,0,0,0,0.33,0.31,0.29,0.4,3,0,0,1,3,1.5
577,71,1,0,0,0,0,0.16,0.21,0.2,4,0,0,1,71,1.5
578,72.5,1,0,0,0,0.2,0.26,0.26,0.3,5,0,0,1,3,1.5
579,73,1,0,0,0,0.94,0.67,0.68,0.53,2,1,0,0,0,0
580,72.5,1,0,0,0,0.9,0.61,0.66,0.64,2,0,0,1,1.5,1.5
581,74,1,0,0,0,0,0.19,0.28,0.25,3,1,0,0,0,0
582,74,1,0,0,0,0,0.17,0.11,0.09,4,1,0,0,0,0
583,74,1,0,0,0,0.31,0.26,0.24,0.19,5,0,0,1,1.5,1.5
584,75.5,1,0,0,0,0.76,0.68,0.63,0.61,2,1,0,0,0,0
585,75.5,1,0,0,0,0.09,0.28,0.31,0.33,3,0,0,1,3,1.5
586,77,1,0,0,0,0.09,0.19,0.27,0.17,4,0,0,1,1.5,1.5
587,78.5,1,0,0,0,0.22,0.07,0.16,0.25,5,1,0,0,0,0
588,77.5,1,0,0,0,0.61,0.55,0.43,0.58,2,0,0,1,9,-40
589,69.5,1,0,0,0,0.58,0.56,0.55,0.46,2,0,0,1,78.5,-40
590,37,1,0,0,0,0.96,0.74,0.68,0.6,2,1,0,0,0,0
591,37,1,0,0,0,0.59,0.42,0.39,0.44,3,0,0,1,37,1.5
592,38.5,1,0,0,0,0,0.17,0.18,0.25,4,0,0,1,3,1.5
593,40,1,0,0,0,0.13,0.25,0.16,0.19,5,0,0,1,40,1.5
594,41.5,1,0,0,0,0.03,0.25,0.31,0.26,3,0,0,1,13.5,4.5
595,46,1,0,0,0,0.83,0.6,0.52,0.52,3,0,0,1,3,1.5
596,47.5,1,0,0,0,0.71,0.34,0.31,0.25,4,1,0,0,0,0
597,47.5,1,0,0,0,0.03,0.17,0.18,0.1,5,1,0,0,0,0
598,47.5,1,0,0,0,0.82,0.74,0.63,0.59,2,1,0,0,0,0
599,47.5,1,0,0,0,0.06,0.2,0.18,0.26,3,0,0,1,3,1.5
600,49,1,0,0,0,0,0.21,0.14,0.2,4,0,0,1,3,1.5
601,50.5,1,0,0,0,0.01,0.17,0.14,0.09,5,1,0,0,0,0
602,50.5,1,0,0,0,0.27,0.44,0.39,0.33,2,0,0,1,1.5,1.5
603,52,1,0,0,0,0.87,0.49,0.39,0.23,3,0,0,1,3,1.5
604,53.5,1,0,0,0,0.01,0.08,0.2,0.14,4,0,0,1,53.5,1.5
605,55,1,0,0,0,0,0.12,0.12,0.19,5,1,0,0,0,0
606,55,1,0,0,0,0.01,0.19,0.3,0.35,2,0,0,1,1.5,1.5
607,56.5,1,0,0,0,0.09,0.25,0.23,0.33,3,1,0,0,0,0
608,56.5,1,0,0,0,0.78,0.36,0.34,0.23,4,0,0,1,1.5,1.5
609,58,1,0,0,0,0.55,0.26,0.28,0.21,5,0,0,1,3,1.5
610,58.5,1,0,0,0,0.75,0.62,0.61,0.51,2,1,0,0,0,0
611,58,1,0,0,0,0.9,0.61,0.66,0.61,2,1,0,0,0,0
612,58,1,0,0,0,0.84,0.54,0.63,0.57,3,0,0,1,58,1.5
613,59.5,1,0,0,0,0.12,0.23,0.25,0.28,4,0,0,1,3,-3
614,56.5,1,0,0,0,0.52,0.54,0.48,0.54,2,1,0,0,0,-3
615,56.5,1,0,0,0,0.33,0.26,0.22,0.17,5,0,0,1,1.5,1.5
616,58,1,0,0,0,0.17,0.3,0.4,0.45,2,0,0,1,1.5,1.5
617,59.5,1,0,0,0,0.03,0.25,0.27,0.27,3,0,0,1,3,1.5
618,61,1,0,0,0,0.2,0.2,0.23,0.29,4,1,0,0,0,0
619,61,1,0,0,0,0.59,0.28,0.18,0.19,5,1,0,0,0,0
620,61,1,0,0,0,0.7,0.63,0.56,0.6,2,1,0,0,0,0
621,61,1,0,0,0,0.38,0.3,0.27,0.4,3,0,0,1,1.5,1.5
622,62.5,1,0,0,0,0.61,0.28,0.31,0.14,4,1,0,0,0,0
623,62.5,1,0,0,0,0.68,0.39,0.33,0.24,5,1,0,0,0,0
624,62.5,1,0,0,0,0.72,0.6,0.65,0.52,2,0,0,1,63,1.5
625,64,1,0,0,0,0.1,0.27,0.31,0.34,3,1,0,0,0,0
626,64,1,0,0,0,0,0.08,0.25,0.18,4,0,0,1,64,1.5
627,65.5,1,0,0,0,0.75,0.26,0.25,0.28,5,1,0,0,0,0
628,65.5,1,0,0,0,0.8,0.64,0.54,0.49,2,0,0,1,1.5,1.5
629,67,1,0,0,0,0.13,0.31,0.32,0.36,3,0,0,1,3,1.5
630,68.5,1,0,0,0,0,0.14,0.22,0.28,4,1,0,0,0,0
631,68.5,1,0,0,0,0,0.13,0.09,0.19,5,1,0,0,0,0
632,68.5,1,0,0,0,0.43,0.56,0.48,0.51,2,0,0,1,1.5,1.5
633,70,1,0,0,0,0.48,0.44,0.41,0.37,3,1,0,0,0,0
634,70,1,0,0,0,0.1,0.19,0.22,0.28,4,1,0,0,0,0
635,70,1,0,0,0,0.25,0.21,0.13,0.18,5,1,0,0,0,0
636,70,1,0,0,0,0.61,0.52,0.55,0.49,2,1,0,0,0,0
637,70,1,0,0,0,0.45,0.46,0.39,0.43,3,0,0,1,3,1.5
638,71.5,1,0,0,0,0.03,0.21,0.15,0.26,4,1,0,0,0,0
639,71.5,1,0,0,0,0,0.13,0.14,0.17,5,1,0,0,0,0
640,71.5,1,0,0,0,0,0.24,0.22,0.36,2,1,0,0,0,0
641,71.5,1,0,0,0,0.55,0.56,0.49,0.43,3,1,0,0,0,0
642,71.5,1,0,0,0,0.21,0.39,0.32,0.35,4,0,0,1,3,1.5
643,73,1,0,0,0,0.55,0.25,0.29,0.24,5,1,0,0,0,0
644,73,1,0,0,0,0.19,0.4,0.38,0.46,2,0,0,1,73.5,1.5
645,74.5,1,0,0,0,0.29,0.33,0.3,0.36,3,0,0,1,74.5,1.5
646,76,1,0,0,0,0,0.22,0.16,0.23,4,1,0,0,0,0
647,76,1,0,0,0,0,0.09,0.14,0.14,5,0,0,1,1.5,1.5
648,77.5,1,0,0,0,0.14,0.3,0.39,0.45,2,0,0,1,3,1.5
649,79,1,0,0,0,0.41,0.42,0.45,0.34,3,1,0,0,0,0
650,79,1,0,0,0,0,0.15,0.08,0.14,4,1,0,0,0,0
651,79,1,0,0,0,0.08,0.18,0.14,0.19,5,1,0,0,0,0
652,79,1,0,0,0,0.95,0.86,0.79,0.76,2,0,0,1,79.5,1.5
653,80.5,1,0,0,0,0.02,0.18,0.25,0.27,3,1,0,0,0,0
654,80.5,1,0,0,0,0.12,0.26,0.2,0.26,4,1,0,0,0,0
655,80.5,1,0,0,0,0.33,0.27,0.31,0.21,5,0,0,1,3,1.5
656,82,1,0,0,0,0.86,0.67,0.62,0.56,2,0,0,1,82.5,1.5
657,83.5,1,0,0,0,0.02,0.17,0.23,0.2,3,1,0,0,0,0
658,83.5,1,0,0,0,0.75,0.46,0.35,0.34,4,1,0,0,0,0
659,83.5,1,0,0,0,0,0.07,0.15,0.12,5,1,0,0,0,0
